"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1182","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:30:09,FALSE,NA,"908533370120019968",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","lauriebelling",464,TRUE,FALSE,NA,NA
"1183","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:30:05,FALSE,NA,"908533351967010816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DammitBritt",272,TRUE,FALSE,NA,NA
"1184","RT @CCAnimalSrvs: Our newly appointed Diamond Certified Dogs have been at our shelter over 30 days and are now $25! #ThursdayThoughts #Furs…",FALSE,0,NA,2017-09-15 03:30:03,FALSE,NA,"908533344580841472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdoptCCAnimals",5,TRUE,FALSE,NA,NA
"1185","RT @SanMateoPD: For #ThursdayThoughts have you thought about how you'd help your neighbors in an emergency?  Visit our FB page for some ide…",FALSE,0,NA,2017-09-15 03:30:00,FALSE,NA,"908533331922259970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherylABC7",1,TRUE,FALSE,NA,NA
"1186","RT @SouthPark: What's a Jim Bob?! #ThursdayThoughts https://t.co/nrPxMa5HmY",FALSE,0,NA,2017-09-15 03:29:57,FALSE,NA,"908533318290857984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kpjjp53",906,TRUE,FALSE,NA,NA
"1187","RT @mikandynothem: <U+2714>The first book to have both the question and the answer on the cover...
@HillaryClinton 
#ThursdayThoughts #MAGA #tcot…",FALSE,0,NA,2017-09-15 03:29:51,FALSE,NA,"908533291967438848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reinebow23",264,TRUE,FALSE,NA,NA
"1188","RT @M_Raj03: With the new day comes new strength and new thoughts! #BeYourself #ThursdayThoughts #Tb #RaymondlaunchofChampioncollection<U+2060><U+2060><U+2060><U+2060>…",FALSE,0,NA,2017-09-15 03:29:43,FALSE,NA,"908533260728152065",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Aakashn97980371",414,TRUE,FALSE,NA,NA
"1189","RT @jojoh888: Here's my non-political tweet for tonight, enjoy #ThursdayThoughts #Harvey #dogs <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>

#JJNonPoliticalTweet https://t.co/FBC…",FALSE,0,NA,2017-09-15 03:29:43,FALSE,NA,"908533259985813504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManMountain78R4",103,TRUE,FALSE,NA,NA
"1190","RT @HopeStreamRadio: Are you careful with your words? #God #BibleVerse #ThursdayThoughts https://t.co/IYUZcrleqH",FALSE,0,NA,2017-09-15 03:29:41,FALSE,NA,"908533251760943104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NanJonesAuthor",2,TRUE,FALSE,NA,NA
"1191","If it doesn't open, it's not your door. #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:29:27,FALSE,NA,"908533193107693568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristianW_ok",0,FALSE,FALSE,NA,NA
"1192","RT @LeahR77: Maybe The US Should Just Adopt Mexico's Immigration Laws<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #DACADeal #ThursdayThoughts https://t.co/R8KFoSVCuY",FALSE,0,NA,2017-09-15 03:29:26,FALSE,NA,"908533188900917248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hinesy65",488,TRUE,FALSE,NA,NA
"1193","RT @hrtablaze: 8am Chicken Littles : Trump is giving amnesty to 11 million <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>

12pm Trump: There will be no amnesty 

<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:29:23,FALSE,NA,"908533176284282880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigsarg1sg",140,TRUE,FALSE,NA,NA
"1194","Shocking Facts About #India #ThursdayThoughts  https://t.co/aY7CAyAvql",FALSE,0,NA,2017-09-15 03:29:23,FALSE,NA,"908533174451494917",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TruthisAll1",0,FALSE,FALSE,NA,NA
"1195","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:29:17,FALSE,NA,"908533149742792704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judyrademacher2",464,TRUE,FALSE,NA,NA
"1196","RT @LeahR77: Maybe The US Should Just Adopt Mexico's Immigration Laws<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #DACADeal #ThursdayThoughts https://t.co/R8KFoSVCuY",FALSE,0,NA,2017-09-15 03:29:13,FALSE,NA,"908533133817114624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristineRange",488,TRUE,FALSE,NA,NA
"1197","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:29:09,FALSE,NA,"908533117018767360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClumsyJenny",604,TRUE,FALSE,NA,NA
"1198","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:29:07,FALSE,NA,"908533107501834240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyrilou2410",604,TRUE,FALSE,NA,NA
"1199","RT @terrymendozer: Betraying his base or The Art Of Deal?  @POTUS clear on no wall no deals.   #EndDACA #DACADeal #ThursdayThoughts https:/…",FALSE,0,NA,2017-09-15 03:29:05,FALSE,NA,"908533101885841408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tamkyn",943,TRUE,FALSE,NA,NA
"1200","RT @TomHall: Guaranteed to make you #Happy!

Dolphins Surfing!

<ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> <ed><U+00A0><U+00BC><ed><U+00BF><U+0084><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC> <ed><U+00A0><U+00BD><ed><U+00B0><U+00AC>

#ThursdayThoughts #Travel #Vacation #Beach #Dolphin https://t.c…",FALSE,0,NA,2017-09-15 03:29:05,FALSE,NA,"908533101701107712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","confeito10",212,TRUE,FALSE,NA,NA
"1201","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:29:05,FALSE,NA,"908533100560367616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MimiDennis",604,TRUE,FALSE,NA,NA
"1202","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:29:03,FALSE,NA,"908533091739635713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ForsellMarianna",604,TRUE,FALSE,NA,NA
"1203","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:29:02,FALSE,NA,"908533087440486400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rominitafig",604,TRUE,FALSE,NA,NA
"1204","RT @SouthPark: What's a Jim Bob?! #ThursdayThoughts https://t.co/nrPxMa5HmY",FALSE,0,NA,2017-09-15 03:29:00,FALSE,NA,"908533080981467136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Soulurk",906,TRUE,FALSE,NA,NA
"1205","RT @ReneeCarrollPhx: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>Navy SEAL Security, Bannon, And Ann Coulter Accompany Milo To Berkeley<ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>

#ThursdayThoughts
https://t.co/zqbAuOcKDz vi…",FALSE,0,NA,2017-09-15 03:29:00,FALSE,NA,"908533078783676416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rpggamer1",430,TRUE,FALSE,NA,NA
"1206","Where to eat in San Francisco in September https://t.co/5YxsEpmzCM #SanFrancisco #diningout #restaurants… https://t.co/XN4MvDz81f",FALSE,0,NA,2017-09-15 03:28:54,TRUE,NA,"908533054112747520",NA,"<a href=""http://platform.social"" rel=""nofollow"">Posting Platform</a>","potreroliving",0,FALSE,FALSE,NA,NA
"1207","As I child I should have wanted to be an NFL punter. Play into my 40's with minimal damage on the field #ThursdayThoughts #HOUvsCIN",FALSE,0,NA,2017-09-15 03:28:50,FALSE,NA,"908533039042629632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MulliganSteaks",0,FALSE,FALSE,NA,NA
"1208","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:28:29,FALSE,NA,"908532950022705152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slaughtertrades",272,TRUE,FALSE,NA,NA
"1209","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:28:28,FALSE,NA,"908532946872741888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Una_Alta_Volta",272,TRUE,FALSE,NA,NA
"1210","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:28:21,FALSE,NA,"908532913947504645",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MoCowBell_",272,TRUE,FALSE,NA,NA
"1211","RT @ApplegateCA49: #CA49 was the closest Congressional race of 2016. Help us finish the job and defeat @DarrellIssa! #ThursdayThoughts http…",FALSE,0,NA,2017-09-15 03:28:19,FALSE,NA,"908532908180287488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jchandler977",22,TRUE,FALSE,NA,NA
"1212","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:28:19,FALSE,NA,"908532906242527232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pamellalala",272,TRUE,FALSE,NA,NA
"1213","RT @RichardAngwin: Hasn't this gone on long enough?

#ThursdayThoughts #Resist #Trump #1u #tcot #ClimateChange #maga #mapoli #Solar #SolarP…",FALSE,0,NA,2017-09-15 03:28:13,FALSE,NA,"908532883492442112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwaneeGal",335,TRUE,FALSE,NA,NA
"1214","RT @Nature_and_Race: Honestly, fuck ""equality"" &amp; the Marxist/Communist it rode in on. #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:28:07,FALSE,NA,"908532859048050689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LordFashHeart1",59,TRUE,FALSE,NA,NA
"1215","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 03:28:07,FALSE,NA,"908532855738966017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TIMBOSLICE_74",916,TRUE,FALSE,NA,NA
"1216","At the end of the day we're just going to be relics in texts on a computer screen. #ThursdayThoughts",FALSE,0,NA,2017-09-15 03:28:06,FALSE,NA,"908532853461471232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Muh_Roads15",0,FALSE,FALSE,NA,NA
"1217","RT @TomHall: ""Back to Black"" 

On Amy Winehouse's

Birthday...

Epic Talent - Gone to soon!

<ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>

#ThursdayThoughts #Music #RIP https://t…",FALSE,0,NA,2017-09-15 03:28:00,FALSE,NA,"908532825669767173",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeadore13",64,TRUE,FALSE,NA,NA
"1218","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:27:58,FALSE,NA,"908532818996633600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JasonMackeySC",604,TRUE,FALSE,NA,NA
"1219","RT @thepodexpress: #NFL sucks tonight so listen to our show! #PodernFamily #BREAKING #ThursdayThoughts https://t.co/r5fAag4vpO",FALSE,0,NA,2017-09-15 03:27:58,FALSE,NA,"908532817578954753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GetUpMike",5,TRUE,FALSE,NA,NA
"1220","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:27:57,FALSE,NA,"908532815200870400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LisaSchillerMGS",604,TRUE,FALSE,NA,NA
"1221","RT @LunaLuvgood2017: If we can have Russians in the White House 

Why can't we have Dreamers in the US? 

#ThursdayThoughts    #SaveDACA…",FALSE,0,NA,2017-09-15 03:27:55,FALSE,NA,"908532807047061505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatieLovesCFC",219,TRUE,FALSE,NA,NA
"1222","[2iv2/4qed] I LOVE YOU SO MUCH FOR THE FIRST TIME TOGETHER IN TORONTO—#THURSDAYTHOUGHTS—I WOULD BE NICE TO SEE THIS SPLIT SECOND PERFECTION…",FALSE,0,NA,2017-09-15 03:27:53,FALSE,NA,"908532800386723841",NA,"<a href=""http://victorz.ca/bots"" rel=""nofollow"">Victor's Twitter Bot App</a>","recentideas",0,FALSE,FALSE,NA,NA
"1223","RT @carrieksada: Clean the Swamp=&gt; 
68% of @GOP Voters Say 
#DumpRyan &amp; #DitchMitch 
Get New Leadership 
#ThursdayThoughts 
https://t.co/wk…",FALSE,0,NA,2017-09-15 03:27:53,FALSE,NA,"908532799644274688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bjw2112",449,TRUE,FALSE,NA,NA
"1224","RT @GamesDenGames: RT &amp; FOLLOW to WIN Utawarerumono: Mask of Truth on PS4 #Competition #FreebieFriday #ThursdayThoughts #giveaway #utawarer…",FALSE,0,NA,2017-09-15 03:27:53,FALSE,NA,"908532797513465856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ghostintheglass",67,TRUE,FALSE,NA,NA
"1225","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:27:48,FALSE,NA,"908532779326959616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donewithusa",272,TRUE,FALSE,NA,NA
"1226","RT @LeahR77: Maybe The US Should Just Adopt Mexico's Immigration Laws<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #DACADeal #ThursdayThoughts https://t.co/R8KFoSVCuY",FALSE,0,NA,2017-09-15 03:27:45,FALSE,NA,"908532765074870273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonnaMWaldrop",488,TRUE,FALSE,NA,NA
"1227","RT @MaxPreps: 2-minute drill with the nation's Top 2 QBs. Who you taking? #ThursdayThoughts   

RT <U+27A1><U+FE0F> @justnfields 
Favorite <U+27A1><U+FE0F> @Trevorlawr…",FALSE,0,NA,2017-09-15 03:27:44,FALSE,NA,"908532760641441793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dr_WaLLs",31,TRUE,FALSE,NA,NA
"1228","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 03:27:39,FALSE,NA,"908532740018098176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goosematty",916,TRUE,FALSE,NA,NA
"1229","RT @GamesDenGames: RT &amp; FOLLOW to WIN Utawarerumono: Mask of Truth on PS4 #Competition #FreebieFriday #ThursdayThoughts #giveaway #utawarer…",FALSE,0,NA,2017-09-15 03:27:39,FALSE,NA,"908532738264768512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ghostintheglass",71,TRUE,FALSE,NA,NA
"1230","RT @jojoh888: Here's my non-political tweet for tonight, enjoy #ThursdayThoughts #Harvey #dogs <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>

#JJNonPoliticalTweet https://t.co/FBC…",FALSE,0,NA,2017-09-15 03:27:38,FALSE,NA,"908532734699741184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oilaman",103,TRUE,FALSE,NA,NA
"1231","RT @LeahR77: Dems ALWAYS Forget Video.. RICE LIED About Obama Admn Unmasking Trump Transition Team  #ThursdayThoughts https://t.co/gfSTCM68…",FALSE,0,NA,2017-09-15 03:27:34,FALSE,NA,"908532720502034434",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","huttobob7",443,TRUE,FALSE,NA,NA
"1232","RT @CCAnimalSrvs: Our newly appointed Diamond Certified Dogs have been at our shelter over 30 days and are now $25! #ThursdayThoughts #Furs…",FALSE,0,NA,2017-09-15 03:27:30,FALSE,NA,"908532703829442561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherylABC7",5,TRUE,FALSE,NA,NA
"1233","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:27:27,FALSE,NA,"908532689703014400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiffanyCalabre1",604,TRUE,FALSE,NA,NA
"1234","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:27:26,FALSE,NA,"908532683705270272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fan_League",604,TRUE,FALSE,NA,NA
"1235","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:27:25,FALSE,NA,"908532679246675969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diven_karen",604,TRUE,FALSE,NA,NA
"1236","RT @LeahR77: Maybe The US Should Just Adopt Mexico's Immigration Laws<U+2753><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>  #DACADeal #ThursdayThoughts https://t.co/R8KFoSVCuY",FALSE,0,NA,2017-09-15 03:27:20,FALSE,NA,"908532660133343232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slaughtertrades",488,TRUE,FALSE,NA,NA
"1237","RT @NAU: #ThursdayThoughts When you're the best notetaker in your group https://t.co/OFkTKO6em6",FALSE,0,NA,2017-09-15 03:27:19,FALSE,NA,"908532654101872640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xaviernix1417",2,TRUE,FALSE,NA,NA
"1238","RT @coolcam101: JJ Watt trying to stop Deshaun Watson from being with Mia Khalifa.
 #ThursdayThoughts https://t.co/bA7rli39iB",FALSE,0,NA,2017-09-15 03:27:17,FALSE,NA,"908532648318038016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","terellmalone16",916,TRUE,FALSE,NA,NA
"1239","RT @southern4MAGA: It's way past time to #DrainTheSwamp &amp; put #AmericaFirst <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
#ThursdayThoughts https://t.co/4gL21TZntQ",FALSE,0,NA,2017-09-15 03:27:16,FALSE,NA,"908532645084119040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandrapatriot",110,TRUE,FALSE,NA,NA
"1240","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:27:14,FALSE,NA,"908532633243709440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","huttobob7",272,TRUE,FALSE,NA,NA
"1241","RT @shellsfeed: #ThursdayThoughts If you build a #pollinator flower garden, they will come. #bees #nativebees #butterflies #savethepollinat…",FALSE,0,NA,2017-09-15 03:27:11,FALSE,NA,"908532623793848320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bsweettoo",3,TRUE,FALSE,NA,NA
"1242","RT @LunaLuvgood2017: If we can have Russians in the White House 

Why can't we have Dreamers in the US? 

#ThursdayThoughts    #SaveDACA…",FALSE,0,NA,2017-09-15 03:27:06,FALSE,NA,"908532601543168001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","phoenixfyre1123",219,TRUE,FALSE,NA,NA
"1243","RT @SparkleSoup45: Antifa ldr is @JohnJayCollege prof who jokes/obsesses abt dead cops &amp; executing students

#Tucker
#ThursdayThoughts 
htt…",FALSE,0,NA,2017-09-15 03:27:00,FALSE,NA,"908532575613972480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamiechance05",272,TRUE,FALSE,NA,NA
"1244","RT @jojoh888: Here's my non-political tweet for tonight, enjoy #ThursdayThoughts #Harvey #dogs <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>

#JJNonPoliticalTweet https://t.co/FBC…",FALSE,0,NA,2017-09-15 03:26:59,FALSE,NA,"908532573000699904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loristalcup1",103,TRUE,FALSE,NA,NA
"1245","RT @TSRchronicles: Failure cannot cope with persistence. - Napoleon Hill #quote #ThursdayThoughts https://t.co/JtWaRsHNsk",FALSE,0,NA,2017-09-15 03:26:58,FALSE,NA,"908532567573434368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabonpharmD",2,TRUE,FALSE,NA,NA
"1246","RT @hrtablaze: Good Job on being useful idiots ! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>

@billoreilly absolutely nails it ! 

#DACADeal #ThursdayThoughts 

 https://t.co/8lMbV…",FALSE,0,NA,2017-09-15 03:26:54,FALSE,NA,"908532549265367040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mellis96",464,TRUE,FALSE,NA,NA
"1247","RT @mrjosephbonner: Surviving After A Natural Disaster - 6 Things That May Save Your Life  #HurricaneIrmaAftermath #ThursdayThoughts https:…",FALSE,0,NA,2017-09-15 03:26:53,FALSE,NA,"908532547029573633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julyettee",604,TRUE,FALSE,NA,NA
"1248","RT @TheBaxterBean: Amen. 

#ThursdayThoughts https://t.co/RAXN6nXjrU",FALSE,0,NA,2017-09-15 03:26:53,FALSE,NA,"908532545121165312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akl552",363,TRUE,FALSE,NA,NA
"1249","RT @JosephCanty: Thankful to have such an opportunity to make a positive impact. #blessed #ThursdayThoughts #holdfast",FALSE,0,NA,2017-09-15 03:26:52,FALSE,NA,"908532544504811521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dan_Monahan",1,TRUE,FALSE,NA,NA
